date,verse_title,cosine_score,phrase_woodruff,phrase_scripture,volume_title
"April 5, 1863 ",Leviticus 24:16,0.74528,told him in the name of the Lord that He,And he that blasphemeth the name of the Lord he,Old Testament
"November 10, 1885 ",Revelation 14:13,0.74527,days Blessed are the Dead who die in the Lord,Write Blessed are the dead which die in the Lord,New Testament
"January 19, 1863 ",Doctrine and Covenants 18:32,0.74467,the power of God and the Holy Ghost We have,to the power of the Holy Ghost which is in,Doctrine and Covenants
"April 13, 1840 ",Haggai 2:10,0.74462,It being the ninth day of the first month of,In the four and twentieth day of the ninth month,Old Testament
"February 12, 1862 ",Genesis 12:5,0.74456,they came out of Egypt into the land of Canaan,went forth to go into the land of Canaan and into the land of Canaan they came,Old Testament
"December 20, 1848 ",1 Chronicles 1:17,0.74454,W X Y Z and 1 2 3 4 5,Lud and Aram and Uz and Hul and Gether and Meshech,Old Testament
"April 10, 1842 ",Alma 23:3,0.74444,you not to steal not to commit Adultery nor to,plunder nor to steal nor to commit adultery nor to commit any manner of wickedness,Book of Mormon
"February 13, 1893 ",Isaiah 55:11,0.74443,and which shall not return unto me void And thus,my mouth it shall not return unto me void but,Old Testament
"January 21, 1847 ",Doctrine and Covenants 136:28,0.7444,and thou art his steward If thou art merry praise,If thou art merry praise the Lord with singing with,Doctrine and Covenants
"April 6, 1870 ",Doctrine and Covenants 128:21,0.74429,History of the Church of Jesus Christ of Latterday Saints,tribulations of this Church of Jesus Christ of Latterday Saints!,Doctrine and Covenants
"March 1, 1868 ",Doctrine and Covenants 128:21,0.74429,History of the Church of Jesus Christ of Latterday Saints,tribulations of this Church of Jesus Christ of Latterday Saints!,Doctrine and Covenants
"September 9, 1843 ",Isaiah 39:2,0.74416,we wanted all your gold silver and precious things and,house of his precious things the silver and the gold,Old Testament
"September 9, 1843 ",2 Kings 20:13,0.74416,we wanted all your gold silver and precious things and,house of his precious things the silver and the gold,Old Testament
"January 1, 1877 ",Amos 7:17,0.74406,the dead O our God we thy sons and daughters,harlot in the city and thy sons and thy daughters,Old Testament
"June 13, 1847 ",Deuteronomy 8:16,0.74389,of Israel fed with manna in the wilderness But the,Who fed thee in the wilderness with manna which thy,Old Testament
"December 20, 1848 ",Joshua 13:27,0.74387,W X Y Z and 1 2 3 4 5,And in the valley Betharam and Bethnimrah and Succoth and,Old Testament
"April 15, 1837 ",Micah 6:15,0.74383,of Ephraim^ thou shalt have a celestial crown Thou shalt,Thou shalt sow but thou shalt not reap thou shalt,Old Testament
"January 21, 1847 ",Doctrine and Covenants 136:15,0.74373,Captains of Hundreds Captains of Fifties and Captains of Tens,And appoint presidents and captains of hundreds and of fifties and of tens,Doctrine and Covenants
"September 13, 1846 ",Jeremiah 42:6,0.7436,whether it be good or evil Heber Chase Kimball said,Whether it be good or whether it be evil we,Old Testament
"December 27, 1840 ",2 Thessalonians 1:12,0.74333,in the name of Jesus Christ that our labours may,That the name of our Lord Jesus Christ may be,New Testament
"July 1, 1866 ",Doctrine and Covenants 20:2,0.74289,to be An Apostle in the Church of Jesus Christ,called of God and ordained an apostle of Jesus Christ to be the first elder of this church,Doctrine and Covenants
"February 26, 1879 ",Isaiah 66:16,0.74262,By fire and the sword will the Lord plead with,For by fire and by his sword will the Lord,Old Testament
"April 6, 1837 ",Doctrine and Covenants 53:3,0.74247,the laying on of hands for the reception of the,to my word and the reception of the Holy Spirit by the laying on of hands,Doctrine and Covenants
"October 20, 1896 ",Zechariah 8:14,0.74238,up saith the Lord of hosts As I the Lord,For thus saith the Lord of hosts As I thought,Old Testament
"February 8, 1854 ",Nehemiah 7:45,0.74221,with [] the children we get all the children over,the children of Talmon the children of Akkub the children,Old Testament
"August 8, 1844 ",Doctrine and Covenants 120:1,0.74211,head the first Presidency of the church and at the,of the First Presidency of my Church and of the,Doctrine and Covenants
"January 13, 1856 ",Judges 20:10,0.74206,one chase a thousand and two put ten thousand to,thousand and a thousand out of ten thousand to fetch,Old Testament
"July 7, 1839 ",Jacob 5:64,0.74202,once more for the last time that the saints may,once more for the last time for the end draweth,Book of Mormon
"September 10, 1843 ",Doctrine and Covenants 1:38,0.74196,earth should pass away his words should not pass away,earth pass away my word shall not pass away but,Doctrine and Covenants
"July 12, 1837 ",Ezekiel 10:14,0.74178,face to face and teach them the things of the,the face of a cherub and the second face was,Old Testament
"September 10, 1843 ",2 Nephi 25:17,0.74164,God should set his hand again the second time to,And the Lord will set his hand again the second,Book of Mormon
"October 29, 1885 ",1 Chronicles 26:15,0.74163,into the House of one of his sons with his,To Obededom southward and to his sons the house of Asuppim,Old Testament
"November 2, 1845 ",Doctrine and Covenants 135:1,0.74161,Jr the Prophet and Hyrum Smith the Patriarch of the,Prophet and Hyrum Smith the Patriarch They were shot in,Doctrine and Covenants
"September 10, 1843 ",Luke 21:25,0.74148,the sun moon moon stars heavens and earth of which,the moon and in the stars and upon the earth,New Testament
"February 4, 1851 ",Doctrine and Covenants 20:1,0.74147,Our Lord and Savior Jesus Christ will they all be,the coming of our Lord and Savior Jesus Christ in,Doctrine and Covenants
"December 31, 1857 ",Genesis 18:25,0.74138,the wicked will slay the wicked slay the wicked until,to slay the righteous with the wicked and that the,Old Testament
"October 9, 1856 ",2 Nephi 28:26,0.74135,full of the Holy Ghost and power of God the,of men and denieth the power of God and the gift of the Holy Ghost!,Book of Mormon
"September 14, 1881 ",Joseph Smith--History 1:64,0.74134,went to New York City New York County New York,"""I went to the city of New York and presented",Pearl of Great Price
"December 20, 1848 ",1 Chronicles 3:24,0.74127,W X Y Z and 1 2 3 4 5,And the sons of Elioenai were Hodaiah and Eliashib and Pelaiah and Akkub and Johanan and Dalaiah and Anani seven,Old Testament
"April 2, 1885 ",Mosiah 18:34,0.74125,the coming of the Son of Man I the Lord,of the Lord were apprised of the coming of the,Book of Mormon
"August 27, 1844 ",Luke 20:37,0.74118,heaven I called upon the God of Abraham Isaac Jacob,Abraham and the God of Isaac and the God of Jacob,New Testament
"April 6, 1870 ",Doctrine and Covenants 127:12,0.7411,History of the Church of Jesus Christ of Latterday Saints,Lord prophet and seer of The Church of Jesus Christ of Latterday Saints,Doctrine and Covenants
"March 1, 1868 ",Doctrine and Covenants 127:12,0.7411,History of the Church of Jesus Christ of Latterday Saints,Lord prophet and seer of The Church of Jesus Christ of Latterday Saints,Doctrine and Covenants
"July 28, 1860 ",1 Chronicles 4:4,0.74105,Father and the Father in me Now I do not,And Penuel the father of Gedor and Ezer the father,Old Testament
"June 20, 1838 ",1 Timothy 6:17,0.74103,I warned them not to trust in uncertain riches I,be not highminded nor trust in uncertain riches but in,New Testament
"January 21, 1847 ",Isaiah 11:16,0.74103,the children of Israel out of the Land of Egypt,it was to Israel in the day that he came up out of the land of Egypt,Old Testament
"January 21, 1847 ",2 Nephi 21:16,0.74103,the children of Israel out of the Land of Egypt,it was to Israel in the day that he came up out of the land of Egypt,Book of Mormon
"December 20, 1850 ",2 Nephi 4:35,0.74096,unto thee thy duty yea and give unto thee many,unto thee yea I will cry unto thee my God,Book of Mormon
"December 31, 1840 ",Moroni 6:9,0.74092,the gift of the Holy Ghost ^and power^ of the,power of the Holy Ghost for as the power of,Book of Mormon
"October 6, 1872 ",Doctrine and Covenants 128:21,0.7409,the Church of Jesus Christ of Latterday Saints met at,tribulations of this Church of Jesus Christ of Latterday Saints!,Doctrine and Covenants
"July 1, 1838 ",Doctrine and Covenants 132:19,0.74061,the New and Everlasting Covenant and had a dispensation of,and by the new and everlasting covenant and it is,Doctrine and Covenants
"January 1, 1872 ",Isaiah 9:19,0.74057,that the wrath and indignation of the Lord of Hosts,Through the wrath of the Lord of hosts is the,Old Testament
"January 1, 1872 ",2 Nephi 19:19,0.74057,that the wrath and indignation of the Lord of Hosts,Through the wrath of the Lord of Hosts is the,Book of Mormon
"September 10, 1843 ",Jacob 6:8,0.74055,Inspiration the power of God and the gift of the,Christ and the power of God and the gift of,Book of Mormon
"August 25, 1896 ",Doctrine and Covenants 106:5,0.7405,ity before me! Therefore gird up the loins of your,Therefore gird up your loins that you may be the,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:7,0.74035,expert men to take teams seeds and Farming utensils to,number of ablebodied and expert men to take teams seeds,Doctrine and Covenants
"September 8, 1851 ",1 Samuel 2:17,0.74029,of the Lord Bring an offering to the Lord I,before the Lord for men abhorred the offering of the Lord,Old Testament
"January 21, 1847 ",Doctrine and Covenants 136:2,0.7401,and promise to keep all the commandments and Statutes of,organized into companies with a covenant and promise to keep all the commandments and statutes of the Lord our God,Doctrine and Covenants
"January 13, 1856 ",Doctrine and Covenants 98:16,0.7401,to the children and the hearts of the children to,turn the hearts of the children to their fathers and the hearts of the fathers to the children,Doctrine and Covenants
"July 2, 1840 ",Doctrine and Covenants 68:25,0.74002,the gift of the Holy Ghost at the same time,and the gift of the Holy Ghost by the laying,Doctrine and Covenants
"April 30, 1897 ",Doctrine and Covenants 101:66,0.73996,is gathered and the tares bound in Bundles then the,While the tares shall be bound in bundles and their,Doctrine and Covenants
"August 14, 1895 ",Genesis 37:10,0.73984,to go to the office He told his Father he,And he told it to his father and to his,Old Testament
"January 3, 1837 ",Isaiah 35:6,0.73983,the blind the lame to leap as an hart the,Then shall the lame man leap as an hart and,Old Testament
"February 2, 1851 ",Doctrine and Covenants 110:15,0.73979,answer is to turn the hearts of the children to,To turn the hearts of the fathers to the children,Doctrine and Covenants
"January 1, 1858 ",Acts 4:25,0.73976,Heathen rage and the people imagin vain things they say,Why did the heathen rage and the people imagine vain things,New Testament
"April 6, 1852 ",Doctrine and Covenants 128:18,0.73973,as we have been we cannot be perfect without them,the dead For we without them cannot be made perfect,Doctrine and Covenants
"March 14, 1885 ",Doctrine and Covenants 103:27,0.73952,in the Evening 4 Man be afraid to lay down,Let no man be afraid to lay down his life,Doctrine and Covenants
"February 26, 1879 ",Doctrine and Covenants 27:6,0.73925,been spoken by all the Prophets since the world began,spoken by the mouth of all the holy prophets since the world began concerning the last days,Doctrine and Covenants
"July 2, 1840 ",Doctrine and Covenants 34:2,0.73891,The light shineth in darkness and and again the third,The light and the life of the world a light which shineth in darkness and the darkness comprehendeth it not,Doctrine and Covenants
"July 2, 1840 ",Doctrine and Covenants 39:2,0.73891,The light shineth in darkness and and again the third,The light and the life of the world a light which shineth in darkness and the darkness comprehendeth it not,Doctrine and Covenants
"January 1, 1877 ",Doctrine and Covenants 84:111,0.73873,who are appointed to be standing Ministers unto the Church,teachers should be appointed to watch over the church to be standing ministers unto the church,Doctrine and Covenants
"July 2, 1840 ",Doctrine and Covenants 45:7,0.73873,The light shineth in darkness and and again the third,the life of the worlda light that shineth in darkness and the darkness comprehendeth it not,Doctrine and Covenants
"January 8, 1881 ",Alma 5:57,0.73869,which now rest upon you And we say unto you,And now I say unto you all you that are,Book of Mormon
"December 13, 1856 ",1 Nephi 8:26,0.73864,saw him on the other side of the river and,on the other side of the river of water a,Book of Mormon
"March 8, 1839 ",Acts 2:38,0.7385,in the in the name of Jesus Christ I did,one of you in the name of Jesus Christ for,New Testament
"November 24, 1860 ",2 Chronicles 9:29,0.73848,prophecy [] of Joseph Smith Jr the Prophet or the,the prophet and in the prophecy of Ahijah the Shilonite,Old Testament
"April 15, 1837 ",Numbers 26:50,0.73837,be numbered with the one hundred forty and four thousand,and they that were numbered of them were forty and five thousand and four hundred,Old Testament
"April 30, 1854 ",2 Nephi 15:5,0.73833,would not be one I will now tell you what,And now go to I will tell you what I,Book of Mormon
"April 30, 1854 ",Isaiah 5:5,0.73833,would not be one I will now tell you what,And now go to I will tell you what I,Old Testament
"October 6, 1872 ",Doctrine and Covenants 127:12,0.73828,the Church of Jesus Christ of Latterday Saints met at,Lord prophet and seer of The Church of Jesus Christ of Latterday Saints,Doctrine and Covenants
"November 10, 1856 ",Mark 4:12,0.73823,that hour all their sins should be forgiven them and,they should be converted and their sins should be forgiven them,New Testament
"October 20, 1896 ",Jeremiah 51:33,0.73822,up saith the Lord of hosts As I the Lord,For thus saith the Lord of hosts the God of,Old Testament
"October 20, 1896 ",Jeremiah 29:8,0.73822,up saith the Lord of hosts As I the Lord,For thus saith the Lord of hosts the God of,Old Testament
"October 20, 1896 ",Jeremiah 32:15,0.73822,up saith the Lord of hosts As I the Lord,For thus saith the Lord of hosts the God of,Old Testament
"October 20, 1896 ",Jeremiah 28:14,0.73822,up saith the Lord of hosts As I the Lord,For thus saith the Lord of hosts the God of,Old Testament
"October 20, 1896 ",Jeremiah 42:18,0.73822,up saith the Lord of hosts As I the Lord,For thus saith the Lord of hosts the God of,Old Testament
"October 20, 1896 ",Jeremiah 16:9,0.73822,up saith the Lord of hosts As I the Lord,For thus saith the Lord of hosts the God of,Old Testament
"February 12, 1862 ",Doctrine and Covenants 107:56,0.73819,being full of the Holy Ghost predicted whatsoever should befall,of the Holy Ghost predicted whatsoever should befall his posterity unto the latest generation,Doctrine and Covenants
"February 23, 1848 ",Doctrine and Covenants 124:86,0.73807,friends when they die but if they die in the,if they die let them die unto me for they,Doctrine and Covenants
"April 6, 1852 ",1 Nephi 13:37,0.73804,power of the Holy Ghost and what greater gift can,gift and the power of the Holy Ghost and if,Book of Mormon
"August 18, 1844 ",Moses 7:48,0.73786,see that all is right WO WO WO unto all,saying Wo wo is me the mother of men I,Pearl of Great Price
"July 5, 1884 ",Haggai 2:23,0.73765,be fulfilled Saith the Lord of Hosts I the Lord,In that day saith the Lord of hosts will I,Old Testament
"October 20, 1855 ",Luke 2:11,0.73761,day in the City of David A Saviour which is,For unto you is born this day in the city of David a Saviour which is Christ the Lord,New Testament
"March 11, 1859 ",Alma 48:15,0.73756,I said those who were faithful in keeping the commandments,if they were faithful in keeping the commandments of God,Book of Mormon
"July 2, 1840 ",Doctrine and Covenants 10:58,0.73753,The light shineth in darkness and and again the third,I am the light which shineth in darkness and the darkness comprehendeth it not,Doctrine and Covenants
"July 2, 1840 ",Doctrine and Covenants 138:33,0.73749,the gift of the Holy Ghost by the laying on,baptism for the remission of sins the gift of the Holy Ghost by the laying on of hands,Doctrine and Covenants
"August 11, 1847 ",Doctrine and Covenants 98:16,0.73742,the fathers to the children and the children to their,turn the hearts of the children to their fathers and the hearts of the fathers to the children,Doctrine and Covenants
"September 11, 1837 ",Alma 60:14,0.73716,of the judgments of God that should come upon him,that the judgments of God will come upon this people,Book of Mormon
"April 30, 1846 ",3 Nephi 12:1,0.73715,Zion If ye are the sons of God ye shall,are ye if ye shall believe in me and be,Book of Mormon
"February 26, 1879 ",Doctrine and Covenants 86:10,0.73707,been spoken by all the Prophets since the world began,of all things spoken by the mouths of all the holy prophets since the world began,Doctrine and Covenants
"February 12, 1862 ",Alma 5:9,0.73707,they loosed on Earth should be loosed 1862 in heaven,they loosed I say unto you Yea they were loosed,Book of Mormon
"March 10, 1844 ",Doctrine and Covenants 110:15,0.73695,fathers unto the Children and the hearts of the children,To turn the hearts of the fathers to the children,Doctrine and Covenants
"July 2, 1840 ",Revelation 14:7,0.73693,with a loud voice saying Glory be to God forever,Saying with a loud voice Fear God and give glory,New Testament
"June 13, 1895 ",1 Chronicles 3:21,0.73684,4 sons and 5 daughters 3 sons died in Early,And the sons of Hananiah Pelatiah and Jesaiah the sons,Old Testament
"March 1, 1847 ",2 Samuel 19:35,0.73682,am 40 years old this day [] I wrote 5,I am this day fourscore years old and can I,Old Testament
"June 24, 1845 ",Ether 15:8,0.7368,again pitched our tents near by the house of Brother,pitched their tents and Shiz also pitched his tents near,Book of Mormon
"August 28, 1846 ",Lamentations 3:43,0.73666,Son thou hast spoken well I have all thou hast,Thou hast covered with anger and persecuted us thou hast slain thou hast not pitied,Old Testament
"April 30, 1884 ",Doctrine and Covenants 63:1,0.73652,word of the Lord unto you And the Lord will,people of the Lord and hear the word of the Lord and his will concerning you,Doctrine and Covenants
"December 1, 1885 ",Doctrine and Covenants 118:6,0.73648,John Taylor 1808 and my servant Wilford Woodruff and my,Let my servant John Taylor and also my servant John,Doctrine and Covenants
"April 11, 1893 ",Doctrine and Covenants 118:6,0.73648,John Taylor 1808 and my servant Wilford Woodruff and my,Let my servant John Taylor and also my servant John,Doctrine and Covenants
"January 13, 1856 ",Doctrine and Covenants 110:15,0.73626,"Lord"" ""And He shall turn the Hearts of the Fathers",To turn the hearts of the fathers to the children,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:18,0.73623,stop my work Zion shall be redeemed in mine own,Zion shall be redeemed in mine own due time,Doctrine and Covenants
"October 6, 1868 ",Doctrine and Covenants 115:3,0.73623,of the Church of Jesus Christ of Latterday Saints in,of my Church of Jesus Christ of Latterday Saints scattered abroad in all the world,Doctrine and Covenants
"October 30, 1841 ",Alma 56:14,0.73622,a member of the City Council of the City of,the city of Zeezrom and the city of Cumeni and the city of Antiparah,Book of Mormon
"October 1, 1841 ",1 Samuel 17:37,0.73615,creek passed by Paw Paw Lee County Illinois a 12,the paw of the lion and out of the paw,Old Testament
"December 2, 1878 ",Alma 56:14,0.736,Manti Sanpete County Utah Territory visited the Manti Temple Manti,The land of Manti or the city of Manti and,Book of Mormon
"February 2, 1851 ",Doctrine and Covenants 98:16,0.73577,the fathers to their children the children to their fathers,turn the hearts of the children to their fathers and the hearts of the fathers to the children,Doctrine and Covenants
"October 8, 1862 ",Abraham 1:17,0.73572,much of the spirit of God and power of God,of Libnah and the god of Mahmackrah and the god,Pearl of Great Price
"February 13, 1859 ",Doctrine and Covenants 18:32,0.73571,of the Holy Ghost and the power of God while,to the power of the Holy Ghost which is in,Doctrine and Covenants
"February 22, 1875 ",Ephesians 1:10,0.73562,dispensation and fulness of times Wilford Woodruff sealed at the,That in the dispensation of the fulness of times he,New Testament
"March 3, 1840 ",Doctrine and Covenants 88:22,0.73549,able to abide a celestial law and go through and,For he who is not able to abide the law of a celestial kingdom cannot abide a celestial glory,Doctrine and Covenants
"February 12, 1841 ",Doctrine and Covenants 88:2,0.73545,ears of the Lord of Sabaoth who was once thy,up into the ears of the Lord of Sabaoth and,Doctrine and Covenants
"January 19, 1863 ",2 Nephi 28:26,0.73533,the power of God and the Holy Ghost We have,of men and denieth the power of God and the gift of the Holy Ghost!,Book of Mormon
"March 10, 1844 ",2 Nephi 27:1,0.73508,by this in the last days in the days of,But behold in the last days or in the days,Book of Mormon
"February 12, 1841 ",Doctrine and Covenants 98:2,0.73484,ears of the Lord of Sabaoth who was once thy,into the ears of the Lord of Sabaoth and are,Doctrine and Covenants
"April 30, 1849 ",Joshua 10:23,0.73478,house the King then said I am your king I,the king of Hebron the king of Jarmuth the king of Lachish and the king of Eglon,Old Testament
"August 31, 1873 ",Moroni 10:26,0.73468,But He may be saved in the kingdom of God,cannot be saved in the kingdom of God and I,Book of Mormon
"April 15, 1837 ",Doctrine and Covenants 64:5,0.73467,all the mysteries of the kingdom of God and the,And the keys of the mysteries of the kingdom shall,Doctrine and Covenants
"September 10, 1843 ",Isaiah 55:11,0.73459,his mouth and could not return unto him void the,my mouth it shall not return unto me void but,Old Testament
"December 31, 1840 ",Doctrine and Covenants 63:53,0.73458,the Coming of the Son of Man What are the,even in the day of the coming of the Son of Man,Doctrine and Covenants
"January 21, 1847 ",Amos 9:7,0.73457,the children of Israel out of the Land of Egypt,brought up Israel out of the land of Egypt and the Philistines from Caphtor and the Syrians from Kir,Old Testament
"June 21, 1840 ",Jacob 3:3,0.73454,ye sought to recover Israel WO WO WO unto you,But wo wo unto you that are not pure in,Book of Mormon
"July 1, 1838 ",Leviticus 23:24,0.73439,day of the month and the first day of the,month in the first day of the month shall ye,Old Testament
"April 30, 1846 ",Psalms 8:4,0.73432,mindful of him or the sun of man that thou,What is man that thou art mindful of him and the son of man that thou visitest him,Old Testament
"July 9, 1884 ",Mosiah 17:9,0.7343,unto you And what I the Lord say unto you,Now Abinadi said unto him I say unto you I,Book of Mormon
"August 27, 1844 ",Acts 3:13,0.73426,heaven I called upon the God of Abraham Isaac Jacob,The God of Abraham and of Isaac and of Jacob,New Testament
"January 1, 1877 ",Mormon 5:14,0.73424,of Jesus Christ the son of the living God that,be persuaded that Jesus is the Christ the Son of,Book of Mormon
"December 20, 1850 ",Doctrine and Covenants 121:46,0.73421,of truth and righteousness and thy name is written in,scepter an unchanging scepter of righteousness and truth and thy,Doctrine and Covenants
"April 13, 1840 ",Haggai 2:18,0.73418,It being the ninth day of the first month of,and twentieth day of the ninth month even from the,Old Testament
"January 13, 1841 ",Doctrine and Covenants 20:79,0.73408,which Blessings I ask God the Eternal Father in the,O God the Eternal Father we ask thee in the,Doctrine and Covenants
"January 13, 1841 ",Moroni 4:3,0.73408,which Blessings I ask God the Eternal Father in the,O God the Eternal Father we ask thee in the,Book of Mormon
"January 13, 1841 ",Doctrine and Covenants 20:77,0.73408,which Blessings I ask God the Eternal Father in the,O God the Eternal Father we ask thee in the,Doctrine and Covenants
"January 13, 1841 ",Moroni 5:2,0.73408,which Blessings I ask God the Eternal Father in the,O God the Eternal Father we ask thee in the,Book of Mormon
"January 22, 1843 ",Joseph Smith--Matthew 1:35,0.73402,my words shall not pass away If a man is,pass away yet my words shall not pass away but all shall be fulfilled,Pearl of Great Price
"March 10, 1844 ",Doctrine and Covenants 107:76,0.73398,the priesthood keys of this priesthood which office was to,to the presidency of this priesthood to the keys of,Doctrine and Covenants
"April 30, 1847 ",Daniel 12:5,0.73381,river and some on the south side of the river,river and the other on that side of the bank of the river,Old Testament
"July 27, 1847 ",Joshua 12:7,0.73347,west of the valley we travled ^2^ miles west from,on the west from Baalgad in the valley of Lebanon,Old Testament
"January 13, 1881 ",Doctrine and Covenants 112:30,0.73347,concerning the great last dispensation of the fulness of times,the last days and for the last time in the which is the dispensation of the fulness of times,Doctrine and Covenants
"July 5, 1884 ",Haggai 2:4,0.73341,be fulfilled Saith the Lord of Hosts I the Lord,the Lord and work for I am with you saith the Lord of hosts,Old Testament
"December 31, 1844 ",Doctrine and Covenants 52:38,0.73327,3 High Priest [Ordained] 25 Elders [Ordained] 9 Priest [Ordained],be ordained a priest and also George James be ordained a priest,Doctrine and Covenants
"December 16, 1860 ",John 10:16,0.73322,"other sheep which are not of this Fold and"" He",And other sheep I have which are not of this,New Testament
"December 19, 1841 ",Doctrine and Covenants 124:22,0.7331,his servant Joseph Smith Jr let my servant Brigham Young,Let my servant George and my servant Lyman and my,Doctrine and Covenants
"August 20, 1885 ",Revelation 16:6,0.73306,the Prophets and Apostles and shed the Blood of the,For they have shed the blood of saints and prophets,New Testament
"July 28, 1860 ",Doctrine and Covenants 93:3,0.73297,Father and the Father in me Now I do not,And that I am in the Father and the Father in me and the Father and I are one,Doctrine and Covenants
"September 9, 1843 ",Revelation 4:8,0.73283,set time is come for the Lord God Almighty to,Lord God Almighty which was and is and is to come,New Testament
"April 15, 1837 ",Mormon 5:14,0.73278,in the name of JESUS CHRIST the Son of the,be persuaded that Jesus is the Christ the Son of,Book of Mormon
"December 20, 1850 ",Mormon 5:14,0.73278,in the name of Jesus Christ the Son of the,be persuaded that Jesus is the Christ the Son of,Book of Mormon
"December 2, 1857 ",Mosiah 19:5,0.73265,said so it came to pass the Lord fought our,And it came to pass that he fought with the,Book of Mormon
"April 15, 1837 ",Acts 2:38,0.73251,in the name of JESUS CHRIST the Son of the,one of you in the name of Jesus Christ for,New Testament
"December 20, 1850 ",Acts 2:38,0.73251,in the name of Jesus Christ the Son of the,one of you in the name of Jesus Christ for,New Testament
"March 27, 1837 ",1 Kings 9:1,0.73244,building of the house of the Lord in Zion the,building of the house of the Lord and the king's,Old Testament
"December 3, 1857 ",Ether 15:33,0.73235,them the Lord had fulfilled the words of President Brigham,words of the Lord had all been fulfilled and he,Book of Mormon
"April 19, 1847 ",2 Chronicles 26:21,0.73229,was cut off from the ^Church^ and he with them,a leper for he was cut off from the house,Old Testament
"January 1, 1852 ",1 Kings 16:13,0.73225,sins and the sins of his household call upon the,For all the sins of Baasha and the sins of,Old Testament
"January 16, 1889 ",1 Chronicles 3:21,0.73219,spoke about 15 Minuts My sons and sons in Law,And the sons of Hananiah Pelatiah and Jesaiah the sons,Old Testament
"June 23, 1838 ",Acts 21:29,0.73211,I had not seen him before for 7 or 8,For they had seen before with him in the city,New Testament
"December 31, 1840 ",James 1:27,0.73201,and undefiled religion before God And I was a looking,Pure religion and undefiled before God and the Father is,New Testament
"January 23, 1848 ",Doctrine and Covenants 93:29,0.73175,not created neither indeed can be and were from all,the light of truth was not created or made neither indeed can be,Doctrine and Covenants
"April 6, 1837 ",Psalms 89:52,0.73173,and the LAMB Amen Amen and Amen This was repeated,Blessed be the Lord for evermore Amen and Amen,Old Testament
"February 26, 1879 ",Isaiah 66:16,0.73159,all flesh and the slain of the Lord will be,plead with all flesh and the slain of the Lord shall be many,Old Testament
"June 13, 1847 ",Alma 8:15,0.73106,faithful in keeping the commandments of God I have taken,hast been faithful in keeping the commandments of God from,Book of Mormon
"October 20, 1855 ",1 Nephi 10:3,0.73096,the own due time of the Lord and receive some,to the own due time of the Lord they should,Book of Mormon
"August 16, 1844 ",2 Nephi 33:1,0.7309,kingdom unto us in the power of the Holy Ghost,the power of the Holy Ghost the power of the,Book of Mormon
"December 20, 1850 ",Genesis 26:3,0.73086,unto thee thy duty yea and give unto thee many,and will bless thee for unto thee and unto thy,Old Testament
"April 30, 1837 ",Doctrine and Covenants 128:21,0.73084,members of the Church of Jesus Christ of Latterday Saints,tribulations of this Church of Jesus Christ of Latterday Saints!,Doctrine and Covenants
"February 18, 1840 ",Genesis 36:42,0.73053,Granvill the late Duke father of the present Duke of,Duke Kenaz duke Teman duke Mibzar,Old Testament
"February 18, 1840 ",1 Chronicles 1:52,0.73053,Granvill the late Duke father of the present Duke of,Duke Aholibamah duke Elah duke Pinon,Old Testament
"February 18, 1840 ",1 Chronicles 1:53,0.73053,Granvill the late Duke father of the present Duke of,Duke Kenaz duke Teman duke Mibzar,Old Testament
"February 18, 1840 ",Genesis 36:41,0.73053,Granvill the late Duke father of the present Duke of,Duke Aholibamah duke Elah duke Pinon,Old Testament
"April 30, 1847 ",Genesis 41:7,0.73045,awoke and behold it was a dream 11 m May,full ears And Pharaoh awoke and behold it was a dream,Old Testament
"January 20, 1872 ",Doctrine and Covenants 43:25,0.7301,of God it was not by the ministering of angels,of my servants and by the ministering of angels and,Doctrine and Covenants
"February 8, 1861 ",2 Nephi 1:27,0.73002,in the evening the spirit of the Lord was with,it was the Spirit of the Lord which was in,Book of Mormon
"January 4, 1852 ",Alma 11:44,0.73,sin against God the Father the Son and the Holy,the Son and God the Father and the Holy Spirit,Book of Mormon
"February 26, 1879 ",Doctrine and Covenants 38:12,0.72983,the Angels are waiting the Great command to go forth,and the angels are waiting the great command to reap,Doctrine and Covenants
"February 12, 1862 ",Mosiah 28:11,0.72975,write their history upon Brass Plates and Gold Plates which,plates of brass and also the plates of Nephi and,Book of Mormon
"July 1, 1838 ",Acts 17:26,0.72967,that dwell upon the face of the earth My Father,for to dwell on all the face of the earth,New Testament
"April 2, 1886 ",Doctrine and Covenants 68:6,0.72964,the Name of Jesus Christ the Son of the Living God,Christ that I am the Son of the living God,Doctrine and Covenants
"September 10, 1843 ",Jeremiah 25:33,0.7296,and the slain of the Lord is many that the,And the slain of the Lord shall be at that,Old Testament
"December 31, 1840 ",Doctrine and Covenants 76:10,0.72941,eye had not seen nor the ear heard nor the,seen nor ear heard nor yet entered into the heart of man,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.72939,the ground against them Therefore marvel not at these things,Therefore marvel not at these things for ye are not,Doctrine and Covenants
"March 7, 1897 ",Doctrine and Covenants 121:35,0.72936,this world who aspire to the honors of men and,of this world and aspire to the honors of men that they do not learn this one lesson,Doctrine and Covenants
